,AvatarID,Total_days_actv,Actual_days_actv,Active_Ratio,Total_login,Level_l,Level_m,Level_h,Race_Orc,Race_Tauren,Race_Troll,Race_Undead,Class_Warrior,Class_Hunter,Class_Rogue,Class_Shaman,Class_Warlock,Class_Druid,Class_Mage,Class_Priest,Churn
287,3213,0,1,,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
288,3352,0,1,,5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
289,3488,3667,65,1.77256613035,509,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
290,3704,0,1,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
291,3761,0,1,,8,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
292,4391,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
293,4489,3,4,133.333333333,49,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
294,5071,2915,6,0.205831903945,12,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
295,5117,7,7,100.0,139,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
296,5173,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
297,5287,0,1,,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
298,5345,0,1,,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
299,5984,381,2,0.524934383202,10,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
300,6266,0,1,,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
301,6482,20,12,60.0,608,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
302,6559,4,3,75.0,49,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
303,6622,0,1,,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
304,6825,2,2,100.0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
305,7281,1461,7,0.479123887748,39,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
306,7387,1,2,200.0,8,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1
307,7850,1,2,200.0,27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
308,7879,374,2,0.534759358289,8,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
309,8222,360,4,1.11111111111,24,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
310,8257,0,1,,6,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
311,8407,361,7,1.93905817175,15,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
312,8924,2935,13,0.442930153322,95,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
313,9162,0,1,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
314,9383,0,1,,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
315,9454,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
316,9517,10,4,40.0,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
317,9558,15,8,53.3333333333,86,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
318,10708,2923,109,3.7290455012,2729,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
319,10798,0,1,,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
320,10862,0,1,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
321,11025,339,4,1.17994100295,12,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
322,11393,2212,109,4.92766726944,2411,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
323,11639,2577,200,7.76096235933,2645,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
324,11800,17,9,52.9411764706,44,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
325,11936,0,1,,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
326,12139,740,2,0.27027027027,4,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
327,12393,0,1,,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
328,12998,0,1,,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
329,13009,366,4,1.09289617486,23,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
330,13060,0,1,,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
331,13207,337,3,0.890207715134,8,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
332,13483,1115,71,6.36771300448,1502,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
333,13601,0,1,,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
334,13648,0,1,,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
335,13875,1,2,200.0,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
336,13910,0,1,,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
337,14289,1463,12,0.82023239918,182,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
338,14324,359,6,1.6713091922,137,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
339,14377,1,2,200.0,21,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
340,14420,726,51,7.02479338843,2799,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1
341,14714,0,1,,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
342,14837,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
343,14997,342,9,2.63157894737,196,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
344,15162,0,1,,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
345,15173,1462,9,0.615595075239,54,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
346,15207,1073,8,0.745573159366,72,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
347,15296,0,1,,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
348,15655,0,1,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
349,15738,1465,9,0.61433447099,118,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
350,16283,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
351,16534,0,1,,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
352,16680,0,1,,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
353,16791,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
354,16924,0,1,,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
355,17008,0,1,,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
356,17028,0,1,,32,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
357,17044,349,7,2.00573065903,52,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
358,17077,0,1,,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
359,17708,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
360,17751,0,1,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
361,17754,0,1,,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
362,17775,1467,12,0.81799591002,60,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
363,17783,0,1,,10,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
364,17809,363,6,1.65289256198,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
365,17837,1109,7,0.631199278629,63,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
366,18221,716,12,1.67597765363,237,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
367,18382,1440,18,1.25,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
368,18502,0,1,,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
369,18503,0,1,,6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
370,19023,0,1,,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
371,19131,0,1,,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
372,19413,9,6,66.6666666667,27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
373,19526,2,2,100.0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
374,19619,4,2,50.0,10,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
375,19683,0,1,,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
376,19868,375,12,3.2,82,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
377,20020,381,23,6.03674540682,133,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
378,20029,0,1,,6,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
379,20052,0,1,,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
380,20120,0,1,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
381,20134,748,77,10.2941176471,2913,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
382,20247,0,1,,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
383,20398,739,3,0.405953991881,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
384,20467,0,1,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
385,20506,0,1,,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
386,21058,1,2,200.0,16,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
387,21121,19,5,26.3157894737,24,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
388,21633,2,2,100.0,12,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
389,22609,24,25,104.166666667,970,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
390,22684,19,5,26.3157894737,47,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
391,22951,22,5,22.7272727273,12,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
392,23144,14,3,21.4285714286,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
393,23868,1,2,200.0,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
394,24078,13,7,53.8461538462,8,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
395,24504,0,1,,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
396,24630,13,3,23.0769230769,10,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
397,24719,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
398,24747,6,3,50.0,20,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
399,24855,0,1,,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
400,25106,5,4,80.0,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
401,25150,10,4,40.0,15,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
402,25203,2,3,150.0,51,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
403,25638,6,4,66.6666666667,18,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
404,25686,0,1,,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
405,26111,0,1,,22,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
406,26128,1,2,200.0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
407,85,3680,124,3.36956521739,4038,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
408,137,3673,227,6.18023414103,5427,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
409,251,388,45,11.5979381443,2253,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
410,451,3296,44,1.33495145631,1215,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
411,580,392,43,10.9693877551,2210,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
412,808,1106,75,6.78119349005,1688,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
413,1265,3672,24,0.653594771242,128,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
414,1884,3665,109,2.97407912688,2787,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
415,1975,2215,50,2.25733634312,966,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
416,2025,0,1,,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
417,2231,378,2,0.529100529101,9,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
418,2259,3,2,66.6666666667,12,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
419,2443,365,4,1.09589041096,16,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
420,2488,2565,12,0.46783625731,216,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
421,2525,1487,3,0.201748486886,16,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
422,2721,0,1,,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
423,2748,754,27,3.58090185676,613,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
424,2923,1112,5,0.44964028777,33,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
425,3089,0,1,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
426,3098,1455,12,0.824742268041,13,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
427,3220,0,1,,21,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
428,3490,0,1,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
429,3796,0,1,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
430,3876,3300,29,0.878787878788,65,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
431,3986,2200,3,0.136363636364,10,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
432,4042,361,26,7.20221606648,1282,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
433,4078,1093,26,2.37877401647,311,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
434,4186,1087,6,0.551977920883,42,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
435,4239,0,1,,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
436,4364,2187,9,0.411522633745,13,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
437,4684,0,1,,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
438,4937,346,3,0.867052023121,15,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
439,5074,3656,27,0.738512035011,744,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
440,5155,3,4,133.333333333,25,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
441,5223,0,1,,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
442,5308,346,7,2.02312138728,124,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
443,5482,715,3,0.41958041958,17,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
444,6361,0,1,,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
445,6597,0,1,,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
446,6598,1848,11,0.595238095238,120,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
447,7066,3296,15,0.455097087379,171,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
448,7098,0,1,,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
449,7120,0,1,,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
450,7530,2915,40,1.37221269297,278,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
451,7644,375,2,0.533333333333,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
452,7910,2908,148,5.0894085282,4202,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
453,8109,2563,89,3.47249317206,1607,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
454,8650,3274,166,5.07025045816,626,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
455,8743,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
456,8779,1119,29,2.59159964254,258,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
457,8911,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
458,9071,1,2,200.0,19,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
459,9169,1,2,200.0,23,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
460,9946,6,3,50.0,6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
461,10468,0,1,,6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
462,10745,1443,42,2.9106029106,170,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
463,10768,2924,40,1.36798905609,184,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
464,11146,0,1,,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
465,11630,0,1,,8,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
466,11713,0,1,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
467,12292,5,5,100.0,41,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
468,12366,2544,6,0.235849056604,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
469,13188,713,10,1.40252454418,290,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
470,13465,0,1,,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
471,13508,0,1,,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
472,13898,366,7,1.91256830601,57,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
473,13916,0,1,,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
474,14315,3,2,66.6666666667,19,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
475,14809,1462,3,0.205198358413,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
476,14958,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
477,15382,379,6,1.58311345646,126,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
478,15575,1852,8,0.431965442765,16,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
479,15604,1,2,200.0,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
480,16224,1841,143,7.76751765345,4620,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
481,16828,6,3,50.0,13,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
482,17193,0,1,,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
483,17223,0,1,,12,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
484,17437,0,1,,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
485,17712,10,4,40.0,68,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
486,18043,363,2,0.550964187328,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
487,18539,347,2,0.576368876081,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
488,18746,0,1,,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
489,18759,731,4,0.547195622435,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
490,18828,0,1,,8,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
491,18838,1,2,200.0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
492,18884,365,8,2.19178082192,19,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
493,19021,1090,17,1.55963302752,277,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
494,19138,0,1,,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
495,19161,371,31,8.35579514825,2245,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
496,19165,0,1,,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
497,19729,1076,10,0.92936802974,71,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
498,20170,4,3,75.0,20,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
499,20425,0,1,,29,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
500,20473,0,1,,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
501,20481,370,9,2.43243243243,101,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
502,20624,1,2,200.0,50,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
503,21296,0,1,,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
504,21394,356,22,6.1797752809,1669,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
505,21412,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
506,21545,0,1,,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
507,21761,2,2,100.0,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
508,21938,25,23,92.0,450,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
509,22107,18,7,38.8888888889,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
510,22185,0,1,,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
511,22225,26,25,96.1538461538,495,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
512,22899,17,12,70.5882352941,80,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
513,22965,0,1,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
514,23086,25,25,100.0,1156,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
515,23123,24,25,104.166666667,736,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
516,23193,23,18,78.2608695652,180,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
517,23267,23,18,78.2608695652,147,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
518,23367,0,1,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
519,23439,21,4,19.0476190476,14,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
520,23658,20,7,35.0,8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
521,23694,21,22,104.761904762,1039,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
522,24200,8,5,62.5,56,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
523,24664,12,2,16.6666666667,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
524,24690,2,2,100.0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
525,25639,2,2,100.0,7,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
526,65,390,2,0.512820512821,23,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
527,458,0,1,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
528,879,390,25,6.41025641026,619,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
529,883,2945,68,2.30899830221,2434,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
530,1223,3666,112,3.05510092744,1758,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
531,1977,1098,64,5.82877959927,826,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
532,2096,1849,75,4.05624661979,1668,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
533,2249,26,2,7.69230769231,7,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
534,2392,0,1,,7,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
535,2622,2925,82,2.80341880342,1560,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
536,2655,5,2,40.0,10,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
537,2656,1838,20,1.08813928183,148,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
538,2833,2555,15,0.587084148728,221,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
539,2924,1834,57,3.10796074155,1139,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
540,3377,1839,10,0.543773790103,26,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
541,3425,2558,16,0.625488663018,20,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
542,3561,7,3,42.8571428571,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
543,3566,3,3,100.0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
544,3834,360,2,0.555555555556,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
545,3913,3,3,100.0,10,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
546,4000,0,1,,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
547,4294,0,1,,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
548,4307,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
549,4383,9,3,33.3333333333,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
550,4957,2907,17,0.584795321637,44,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
551,5157,1095,12,1.09589041096,55,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
552,5217,2,3,150.0,27,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
553,5433,0,1,,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
554,5513,727,2,0.275103163686,17,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
555,5578,707,9,1.2729844413,92,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
556,5682,340,7,2.05882352941,110,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
557,5695,2162,15,0.693802035153,75,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
558,5697,1086,31,2.85451197053,1061,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
559,5740,702,5,0.712250712251,19,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
560,5907,347,3,0.864553314121,15,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
561,6154,0,1,,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
562,6301,1094,2,0.18281535649,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
563,6500,3307,31,0.937405503477,160,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
564,6934,15,16,106.666666667,1636,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
565,6962,1833,7,0.38188761593,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
566,7152,1,2,200.0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
567,7324,3300,172,5.21212121212,3586,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
568,7333,0,1,,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
569,7576,0,1,,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
570,7661,1817,8,0.440286186021,16,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
571,8211,0,1,,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
572,8501,343,3,0.874635568513,11,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
573,8577,0,1,,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
574,8665,3287,238,7.24064496501,13348,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
575,8678,0,1,,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
576,8716,2534,11,0.43409629045,164,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
